,subset_0,subset_0_labels,subset_1,subset_1_labels,subset_2,subset_2_labels,subset_3,subset_3_labels,subset_4,subset_4_labels,subset_5,subset_5_labels,subset_6,subset_6_labels,subset_7,subset_7_labels,subset_8,subset_8_labels,subset_9,subset_9_labels
1322,137981,0,104919,0,21277,0,41785,0,172878,0,143035,0,45926,0,192410,0,197426,0,181614,0
1323,74402,0,68170,0,99744,0,64524,0,86794,0,39778,0,176919,0,57494,0,79321,0,107353,0
1324,179857,0,43689,0,114122,0,169946,0,100501,0,165249,0,153704,0,174755,0,122542,0,139462,0
1325,61035,0,56879,0,718,0,171342,0,125605,0,19545,0,182846,0,187087,0,139259,0,156478,0
1326,172395,0,148159,0,22846,0,102,0,120645,0,164462,0,49230,0,182173,0,178515,0,129435,0
1327,184057,0,108905,0,100163,0,73263,0,86463,0,11351,0,117203,0,186356,0,120194,0,186748,0
1328,176543,0,95174,0,40035,0,114312,0,167519,0,138756,0,197812,0,94887,0,53261,0,138605,0
1329,190893,0,185075,0,86647,0,114284,0,50062,0,168371,0,10598,0,159360,0,53823,0,31373,0
1330,33973,0,27402,0,120069,0,137960,0,119284,0,125939,0,14343,0,81496,0,67047,-1,192051,0
1331,187685,0,55884,0,22059,0,118281,0,195089,0,99166,0,12498,0,59512,0,150411,0,41812,0
1332,7294,0,102030,0,148888,0,13066,0,34206,0,46606,0,101997,0,20943,0,131291,-1,166611,0
1333,102721,0,140303,0,10157,0,37209,0,128082,0,130324,0,96720,0,153368,0,164295,0,190932,0
1334,127760,0,187142,0,113132,0,56055,0,69364,0,163273,0,88771,0,69669,0,193575,0,35661,0
1335,112228,0,144856,0,198825,0,34327,0,46598,0,51967,0,148753,0,153067,0,169913,0,48821,0
1336,127246,0,111545,0,93246,0,188408,0,137866,0,94711,0,124689,0,36166,0,158168,0,92760,0
1337,54676,0,171790,0,94482,0,116596,0,181717,0,20479,0,62528,0,14007,0,109578,0,30552,0
1338,14059,0,130432,0,8809,0,158207,0,199861,0,56129,0,94107,0,56049,0,120870,0,52913,0
1339,68458,0,188912,0,61303,0,103677,0,8350,0,30759,0,156712,0,79015,0,17786,0,6163,0
1340,197004,0,14783,0,86031,0,193557,0,170836,0,38550,0,124238,0,63863,0,50157,0,134724,0
1341,19416,0,129759,0,159147,0,42010,0,4258,0,100231,0,12509,0,106859,0,7111,0,11777,0
1342,162963,0,120960,0,98492,0,134242,0,87883,0,52877,0,177431,0,127622,0,196360,0,26531,0
1343,44525,0,7796,0,172099,0,133060,0,123739,0,182824,0,21565,0,112715,0,194998,0,7086,0
1344,45767,0,112668,0,164153,0,22721,0,2385,0,28889,0,94259,0,49075,0,40484,0,50084,0
1345,61578,0,90347,0,155910,0,76077,0,46063,0,78998,0,194311,0,125997,0,20466,0,25670,0
1346,198010,0,38736,-1,194973,0,148203,0,42450,0,3541,0,180949,0,2929,0,116906,0,192545,0
1347,104847,0,109155,0,86343,0,55542,0,158981,0,38826,0,178890,0,91966,0,101861,0,179861,0
1348,119645,0,142339,0,129655,-1,199087,0,12430,0,220,0,58861,0,86892,0,118174,0,44211,0
1349,58356,0,152519,0,183104,0,196500,0,154316,0,97806,0,111409,0,90217,0,197906,0,184095,0
1350,34817,0,19201,0,181396,0,40280,0,181179,0,3322,0,86190,0,9941,0,179134,0,12094,0
1351,126688,0,114143,0,197445,0,7350,0,128320,0,57631,0,112433,0,124376,0,167386,0,86461,0
1352,33569,0,164602,0,177503,0,174216,0,82410,-1,58148,0,154208,0,126746,0,25186,0,78128,0
1353,118759,0,182163,0,23266,0,117303,0,156640,0,85304,0,58739,0,115303,0,31967,0,112216,0
1354,55731,0,103243,0,9230,0,117339,0,62140,0,170325,0,140722,0,61580,0,87437,0,97734,0
1355,13025,0,31852,0,145773,0,72244,0,97525,0,74199,0,181430,0,107964,0,172700,0,87799,0
1356,112183,0,100243,0,50313,0,29141,0,88811,0,162095,0,184714,0,39697,0,158884,0,143982,0
1357,158524,0,189794,0,6959,0,84964,0,149530,0,180535,0,59411,0,9691,0,163871,0,152246,0
1358,27819,0,13469,0,193429,0,8055,0,101077,0,168949,0,83021,0,33185,0,6787,0,28201,0
1359,183117,0,190783,0,55897,0,135183,0,17362,0,26003,0,194058,0,168074,0,1007,0,10409,0
1360,134257,0,191636,0,195305,0,136810,0,74430,0,10412,0,12995,0,167321,0,186735,0,96615,0
1361,42960,0,185245,0,21140,0,156335,0,159229,0,195593,0,30156,0,171743,0,59271,0,112146,0
1362,18187,0,47330,0,12907,0,150520,0,104997,0,138910,0,19648,0,184531,0,103389,0,174386,0
1363,123303,-1,160478,0,199032,0,146639,0,178553,0,104216,0,155479,0,25352,0,135990,0,13119,0
1364,103836,0,69006,0,130895,0,24866,0,56940,0,18492,0,25910,0,95527,0,104278,0,85150,0
1365,162235,0,19147,0,132055,0,189917,0,100464,0,108092,0,17649,0,169742,0,800,0,89086,0
1366,193518,0,42159,0,167884,0,88336,0,138308,0,121650,0,124032,0,185221,0,144928,0,86826,0
1367,91749,0,133288,0,120967,0,173677,0,153996,0,199495,0,40346,0,72033,0,168808,0,148479,0
1368,174853,0,43707,0,186159,0,118567,0,160603,0,100476,0,49728,0,111353,0,31833,0,120321,0
1369,80343,0,11306,0,192085,0,123071,0,188937,0,127494,0,166472,0,156981,0,143723,0,97672,0
1370,125128,0,156092,0,79529,0,111616,0,7230,0,127959,0,47767,0,13803,0,149958,0,59225,0
1371,192438,0,148103,0,56586,0,155265,0,49058,0,110548,0,38703,0,158809,0,123686,-1,33492,0
1372,41618,0,112658,0,105422,0,110566,-1,147492,0,64,0,67771,0,132266,0,165641,0,42233,0
1373,36619,0,88282,0,190495,0,131141,0,119736,0,179465,0,86325,0,78775,0,190422,0,106594,0
1374,68858,0,44,0,77504,0,87058,0,22620,0,166650,0,8271,0,87683,0,193576,0,135550,0
1375,193648,0,9745,0,69734,0,147046,0,180242,0,70164,0,174972,0,198383,0,183753,0,2745,0
1376,182863,0,59609,0,194318,0,13111,0,118421,0,40863,0,132371,0,105509,0,11968,0,90793,0
1377,171684,0,85587,0,181969,0,118348,0,109069,0,14697,0,192430,0,108146,0,91825,0,174455,0
1378,81664,0,33215,0,46673,0,118603,0,79534,0,41446,0,57602,0,31994,0,968,0,167779,0
1379,167940,0,162375,0,62880,0,167151,0,139274,0,35587,0,84696,0,180650,0,4411,0,74385,0
1380,157499,0,46494,0,48314,0,143431,0,122911,0,141480,0,117335,0,59256,0,148772,0,28885,0
1381,3845,0,82830,0,191703,0,192704,0,138649,0,146628,0,132547,0,42970,0,8628,0,5141,0
1382,40216,0,163960,0,145792,0,64190,0,189693,0,19645,0,186142,0,166370,0,17467,0,124755,0
1383,102572,0,167210,0,177296,0,145472,0,120981,0,194949,0,125713,0,164399,0,31045,0,115863,0
1384,135437,0,53034,0,97699,0,1701,0,128785,0,44209,0,61585,0,53245,0,9323,0,176926,0
1385,14082,0,68201,0,39663,0,156783,0,132494,0,88781,0,159867,0,183255,0,163478,0,189701,0
1386,95764,0,71765,0,48886,0,175965,0,16026,0,18869,0,170537,0,166480,0,34241,0,160607,0
1387,198650,0,158377,0,16129,0,118917,0,87671,0,41516,0,20914,0,1803,0,51240,0,164598,0
1388,90584,0,65305,0,268,0,36568,0,92163,0,39296,0,9705,-1,114303,0,30882,0,109408,0
1389,9892,0,158675,0,66134,0,31515,0,177252,0,159663,0,3593,0,136964,0,19097,0,61535,0
1390,42689,0,174556,0,104201,0,88216,0,101254,0,29277,0,57969,0,46079,0,184650,0,1903,0
1391,197485,0,159879,0,103908,0,193111,0,167038,0,144280,0,45192,0,46191,0,142699,0,55533,0
1392,133113,0,120259,0,131724,0,177222,0,52436,0,42176,0,576,0,181854,0,62548,0,146784,0
1393,134789,0,138353,0,83510,0,17440,0,351,0,98930,0,25048,0,143116,0,27708,0,198849,0
1394,129975,0,131052,0,66499,-1,113967,0,28275,0,172908,0,109417,0,136708,0,119532,0,181970,0
1395,86903,0,96161,0,166878,0,69561,0,41161,0,192167,0,102967,0,101611,0,180389,0,57440,0
1396,37662,0,99578,0,110551,0,106626,0,31062,0,15542,0,58633,0,14882,0,53672,0,8879,0
1397,186242,0,123619,0,42455,0,27864,0,58593,0,176248,0,146797,0,59697,0,103745,0,55628,0
1398,94967,0,133269,0,21906,0,192281,0,122028,0,31340,0,189015,0,134492,0,115561,0,122097,0
1399,134423,0,164037,0,68318,0,19106,0,192349,0,138305,0,16070,0,97463,0,191801,0,186778,0
1400,89346,0,82680,0,156545,0,19231,0,145648,0,30562,0,73935,0,166294,0,91913,0,102191,0
1401,36966,0,157292,0,163438,0,147178,0,81333,0,54766,0,50169,0,92214,0,47343,0,53467,0
1402,13944,0,31301,0,119559,0,42332,0,142741,0,177733,0,79763,0,67941,0,196839,0,98791,0
1403,165892,0,122478,0,150405,0,910,0,179293,0,59206,0,193572,0,95899,0,159552,0,55865,0
1404,132296,0,129911,0,58549,0,169986,0,155817,0,153525,0,41909,0,137809,0,114331,0,46161,0
1405,13457,0,131253,0,182258,0,63203,0,151657,0,25528,0,174182,0,94138,0,98254,0,15904,0
1406,157867,0,126306,0,31908,0,166175,0,181700,0,115873,0,102604,0,118532,0,142273,0,86425,0
1407,26878,0,118972,0,74884,0,74365,0,104712,0,26525,0,130706,0,165823,0,104685,0,23853,0
1408,96726,0,103472,0,186943,0,76074,0,107073,-1,20904,0,7791,0,144515,0,37974,0,89597,0
1409,95675,0,113306,0,166964,0,98700,0,19922,-1,76075,0,71906,0,2738,0,130800,0,178024,0
1410,78961,0,146582,0,18432,0,118691,0,197663,0,103945,0,94960,0,157030,0,87584,0,57512,0
1411,46755,0,174029,0,143697,0,133324,0,126513,0,2133,0,162295,0,151098,0,149756,0,17454,0
1412,72408,0,31860,0,132798,0,83786,0,183436,0,28801,0,60882,0,144610,0,181011,0,86152,0
1413,147719,0,12517,0,168310,0,1225,0,72847,0,171400,0,126833,0,148217,0,78104,0,107310,0
1414,40661,0,89576,0,188375,0,151411,0,150139,0,114545,0,140895,0,76392,0,127600,0,93374,0
1415,123835,0,103158,0,84193,0,109958,0,77894,0,12856,0,21442,0,175279,0,172564,0,147150,0
1416,151810,0,168882,0,155304,0,48283,0,111759,0,168870,0,108530,0,76538,0,130832,0,38120,0
1417,102949,0,102346,0,183162,0,100125,0,40637,0,176870,0,97114,0,149323,0,195181,0,116819,0
1418,41301,0,195341,0,76313,0,192901,0,102194,0,110519,0,91083,0,96151,0,61686,0,66837,0
1419,912,0,65625,0,122445,0,37307,0,83973,0,128343,0,6077,0,183420,0,166353,0,140056,0
1420,115334,0,37127,0,52083,0,19516,0,65824,-1,185971,0,83279,0,78498,0,84055,0,171709,0
1421,180992,0,180079,0,159915,0,142308,0,78911,0,122812,0,183602,0,173761,0,56579,0,139317,0
1422,139036,0,184946,0,9326,0,183984,0,124706,0,110180,0,3915,0,158770,0,50026,0,21959,0
1423,67238,0,44569,0,48623,0,149378,0,111226,0,41349,0,172307,0,101190,0,33860,0,53991,0
1424,179915,0,185321,0,19101,0,183252,0,82485,0,11840,-1,44703,0,184875,0,127599,0,81926,0
1425,110613,0,36757,0,7476,0,62119,0,41683,0,161757,0,27427,0,100357,0,56441,0,112337,0
1426,27983,0,85981,0,82240,0,17103,0,79172,0,89744,0,28063,0,60818,0,97241,0,64719,0
1427,85879,0,152147,0,106623,0,72229,0,64378,0,196921,0,103879,0,46518,0,6093,0,37818,0
1428,17817,0,43927,0,73514,0,95466,0,94652,-1,12515,0,198131,0,136700,0,110372,0,128484,0
1429,99478,0,161521,0,102119,0,179320,0,151354,0,16408,0,25795,0,62095,0,139893,0,184265,0
1430,157470,0,48576,0,5612,0,108716,0,3630,0,9800,0,130485,0,177485,0,65665,0,58769,0
1431,22184,0,116665,0,177401,0,169438,0,145386,0,58049,0,54254,0,178225,0,151704,0,119854,0
1432,124510,0,80273,-1,94865,0,94424,0,196889,0,87855,0,165814,0,183401,0,91830,0,101714,0
1433,194739,0,46376,0,109454,0,161808,0,62775,0,131000,0,149920,0,43452,0,10180,0,137708,0
1434,186133,0,157963,0,5183,0,195300,0,116930,0,8539,0,57088,0,121074,0,86507,0,181762,0
1435,29404,0,181860,0,84222,0,171144,0,87841,0,134093,0,110734,0,125079,0,106309,0,68222,0
1436,123380,0,176117,0,347,0,6858,0,149065,0,107959,0,70175,0,118065,0,14839,0,184325,0
1437,38793,0,109034,0,92725,0,99795,0,173986,0,93022,0,171000,0,11421,0,187972,0,168379,0
1438,50121,0,90471,0,155308,0,10497,0,52669,0,183250,0,184898,0,88525,0,179220,0,57296,0
1439,98672,0,178625,0,128484,0,92668,0,153380,0,168434,0,170624,0,77422,0,122174,0,5513,0
1440,145548,0,147800,0,161309,0,49056,0,3094,0,66071,0,175021,0,49411,0,141491,0,158417,0
1441,124530,0,48790,0,90570,0,109610,0,157942,0,62758,0,189918,0,166684,0,46009,0,119231,0
1442,80285,0,191924,0,102158,0,166332,0,158983,0,137848,0,118577,0,27388,0,163140,0,190042,0
1443,174626,0,131337,0,22787,0,187510,0,33759,0,195463,0,74409,0,61473,0,93433,0,145282,0
1444,105956,0,6464,0,55530,0,44886,0,162021,0,134408,0,137871,0,77848,0,87082,0,64453,0
1445,143633,0,62946,0,165718,0,141690,0,60554,0,66403,0,162447,0,141558,0,29110,0,83725,0
1446,125145,0,42232,0,199186,0,150566,0,45205,0,191275,0,27923,0,28228,0,168979,0,61757,0
1447,68302,0,165904,0,157612,0,87791,0,165936,0,165174,0,89465,0,77688,0,40981,0,91535,0
1448,39535,-1,36879,0,47835,0,194059,0,6777,0,34702,0,115642,0,197534,0,68917,0,154097,0
1449,172643,0,96076,0,118854,0,93920,0,154912,0,100416,0,64210,0,171375,0,106169,0,29208,0
1450,182834,0,193271,0,142340,0,138879,0,50437,0,77,0,168097,0,145098,0,158251,0,81330,0
1451,39553,0,34583,0,3261,0,99413,0,44125,0,174797,0,142447,0,21005,0,35886,0,166355,0
1452,87323,0,34130,0,91568,0,162028,0,93372,0,185110,0,159683,0,84734,0,140328,0,63623,0
1453,97843,0,13279,0,198996,0,8214,0,186390,0,6664,0,29425,0,66725,0,102156,0,56382,0
1454,118587,0,195218,0,190587,0,34014,0,81004,0,95577,0,163346,0,77641,0,140173,0,187494,0
1455,76565,0,164076,0,171140,0,24675,0,119307,0,127840,0,78331,0,122375,0,193407,0,173755,0
1456,180770,0,14574,0,192354,0,199304,0,35943,0,63513,0,29502,0,52470,0,199490,0,83187,0
1457,124075,0,141669,0,54485,0,106826,0,138578,0,13904,0,17896,0,164971,0,127798,0,82959,0
1458,173330,0,20299,0,184685,0,70476,0,191358,0,115104,0,114603,0,79084,0,37991,0,54579,0
1459,114285,0,7610,0,41115,0,89645,0,179372,0,106711,0,134117,0,160890,0,152559,0,30263,0
1460,143880,0,4098,0,173778,0,97188,0,143246,0,73096,0,130517,0,20070,0,127784,0,89702,0
1461,79220,0,130244,0,135739,0,10981,0,146933,0,48762,0,177522,0,140368,0,180618,0,186118,0
1462,59222,0,105167,0,104696,0,15754,0,95823,0,155487,0,110530,0,165734,0,198230,0,176980,0
1463,133888,0,82416,0,152002,0,173395,0,48941,0,40460,0,6895,0,148078,0,136702,0,199831,0
1464,169498,0,186936,0,64650,0,113474,0,95222,0,120185,0,168407,0,61821,0,113912,0,42258,0
1465,155241,0,98965,0,95370,0,12295,0,76270,0,105408,0,191643,0,675,0,109876,0,96770,0
1466,33010,0,172368,0,96826,0,192244,0,162296,0,31978,0,197640,0,117818,0,132974,0,182237,0
1467,115926,-1,132593,0,150641,0,145088,0,190835,0,160946,0,162417,0,14373,0,17063,0,91787,0
1468,137884,0,182707,0,11717,0,17133,0,61298,0,102568,0,152763,0,132807,0,192032,0,57140,0
1469,163515,0,82497,0,110185,0,142850,0,80600,0,181806,0,165037,0,29884,0,34242,0,85170,0
1470,158196,0,31975,0,135852,0,101621,0,74767,0,135981,0,52229,0,132184,0,130402,0,174466,0
1471,135237,0,90401,0,20638,0,159946,0,50358,0,163908,0,4707,0,182930,0,193957,0,155654,0
1472,84052,0,166032,0,50179,0,72445,0,136227,0,66151,-1,8534,0,143079,0,89550,0,191595,0
1473,181832,0,155024,0,16155,0,56160,0,95508,0,66276,0,45306,0,81040,0,1652,0,11543,0
1474,88637,0,43925,0,137633,0,41597,0,67642,0,94281,0,41892,0,117974,0,128782,0,98532,0
1475,73133,0,148034,0,190460,0,196424,0,107516,0,45374,0,101583,0,169643,0,162358,0,90742,0
1476,94417,0,153093,0,79279,0,106661,0,144545,0,78460,0,3637,0,169414,0,80634,0,114430,0
1477,96287,0,111585,0,103572,0,80569,0,141319,0,3764,0,167951,0,153857,0,22876,0,66322,0
1478,93210,0,48022,0,98194,0,168569,0,126409,0,48265,0,72207,0,33530,0,42470,0,90212,0
1479,11910,0,63949,0,105224,0,157034,0,48091,0,105637,0,199493,0,116294,0,157330,0,94548,0
1480,12395,0,106166,0,177967,0,137035,0,53799,0,158153,0,46936,0,176699,0,111545,0,194064,0
1481,187359,0,11894,0,178068,0,19993,0,98378,0,172740,0,39461,0,173001,0,40071,0,164874,0
1482,130427,0,169023,0,117249,0,44582,0,84515,0,188459,0,149535,0,26601,0,61357,0,105331,-1
1483,176505,0,149422,0,180911,0,14,0,35804,0,128671,0,186046,0,148730,0,51298,0,83534,0
1484,36910,0,156441,0,147609,0,166382,0,199133,0,126554,0,195922,0,196611,0,17243,0,137197,0
1485,76508,0,25069,0,94602,0,121270,0,89573,0,29399,0,155966,0,151117,0,16122,-1,54334,0
1486,107746,0,143995,0,174877,0,124141,0,188989,0,149666,0,99491,0,83797,0,59923,0,49398,0
1487,65712,0,17969,0,37859,0,45299,0,74485,0,99072,0,159613,0,134332,-1,49473,0,183770,0
1488,184431,0,192413,0,162722,0,50560,0,58201,0,41979,0,116485,0,67406,0,173814,0,197313,0
1489,111707,0,178369,0,117603,0,101013,0,11008,0,102068,0,62592,0,109250,0,178386,0,187546,0
1490,130291,0,181773,0,59916,0,76120,0,195341,0,70344,0,55562,0,148640,0,74617,0,103836,0
1491,100038,0,40494,0,18345,0,88261,0,116490,0,80938,0,141684,0,161356,0,31504,0,43819,0
1492,148457,0,119998,0,154771,0,88733,0,4749,0,38209,-1,258,0,130065,0,145923,0,137677,0
1493,174378,0,171563,0,108358,0,106446,0,4547,0,199447,0,32969,0,55426,0,2443,0,133741,0
1494,3773,0,54362,0,54005,0,61101,0,89497,0,126529,0,42590,0,170115,0,146727,0,24880,0
1495,62705,0,179674,0,199290,0,5705,0,166315,0,72004,0,175363,0,117209,0,152315,0,157725,0
1496,32512,0,17302,0,74412,0,183311,0,177134,0,66133,0,154804,0,67170,0,109996,0,23979,0
1497,39695,0,171711,0,109734,-1,154426,0,159082,0,188924,0,177236,0,132569,0,185145,0,111994,0
1498,30114,0,56082,0,163877,0,140432,0,44232,0,190621,0,96121,0,66390,0,132184,0,52608,0
1499,172856,0,125039,0,117635,0,53442,0,30780,0,39417,0,189008,0,84827,0,2670,0,119218,0
1500,195322,0,84301,0,27668,0,142500,0,48392,0,67107,0,119748,0,15581,0,143825,0,121515,0
1501,18144,0,88906,0,83527,0,10437,0,106943,0,106269,0,118016,0,145899,0,95051,0,101693,0
1502,152619,0,7726,0,53411,0,180444,0,30007,0,97037,0,166401,0,123413,0,150303,0,39731,0
1503,14036,0,164168,0,120712,0,124398,0,108920,0,21918,0,37030,0,199078,0,132600,0,189040,0
1504,5949,0,124479,0,133624,0,105266,0,135263,0,17575,0,121277,0,130799,0,184427,0,33702,0
1505,7568,0,135940,0,101336,0,133868,0,881,0,197391,0,146984,0,166452,0,189466,0,172506,0
1506,2421,0,143022,0,68247,0,129485,0,61683,0,190329,0,198116,0,162076,0,54346,0,145123,0
1507,173909,0,175722,0,178729,0,182996,-1,76754,0,102589,0,166237,0,119740,0,12645,0,60247,0
1508,187659,0,11077,0,106870,0,87936,0,109877,0,14713,0,9276,0,165993,0,8959,0,47791,0
1509,174660,0,56365,0,46234,0,132362,0,197103,0,19596,0,8169,0,143767,0,13846,0,33206,0
1510,81729,0,188624,0,110232,0,93385,0,146055,0,175003,0,39313,0,6301,0,78710,0,184313,0
1511,160319,0,191211,0,24392,0,73041,0,97281,0,187894,0,119743,0,47203,0,122851,0,156782,0
1512,1186,0,180031,0,132447,0,177882,0,25752,0,10043,0,173152,0,63494,0,160402,0,171921,0
1513,32319,0,74936,0,140245,0,163184,0,77130,0,59921,0,170108,0,82895,0,157688,0,45974,0
1514,188784,0,45494,0,167256,0,49702,0,31847,0,124934,0,146784,0,39629,0,102849,0,55042,0
1515,30326,0,155209,0,53793,0,104146,0,94194,0,47308,0,116060,0,107706,0,74740,0,86388,0
1516,13889,0,21180,0,78517,0,73029,0,69561,0,5472,0,91541,0,59476,0,145535,0,162150,0
1517,108208,0,94710,0,162443,0,157347,0,128864,0,114715,0,94208,0,138744,0,17475,0,6006,0
1518,186557,0,137107,0,93149,0,143152,0,149794,0,39161,0,168789,0,61078,0,49453,0,160590,0
1519,20723,0,8320,0,192,0,126987,0,25707,0,174761,0,127292,0,87039,0,52929,0,158525,0
1520,166877,0,24489,0,145666,0,27930,0,103670,0,166197,0,139137,0,76029,0,10377,0,86902,0
1521,176020,0,38284,0,141317,0,84840,0,41751,0,83048,0,169893,0,125635,0,128336,0,9170,0
1522,108945,0,197254,0,971,0,102811,0,179031,0,153469,0,107566,0,102264,0,127083,0,146192,0
1523,150239,0,112300,0,141538,0,173182,0,106532,0,158351,0,185239,0,47427,0,199075,0,13667,0
1524,43638,0,184217,0,159338,0,95390,0,115133,0,327,0,110679,0,22249,0,71923,0,79962,0
1525,73120,0,132763,0,123626,0,146528,0,33703,0,117159,0,161140,0,119314,0,956,0,100736,0
1526,181083,0,159996,0,75871,0,155928,0,162040,0,191407,0,115321,0,5962,0,4571,0,82309,0
1527,50296,0,160901,0,199669,0,165133,0,84433,0,5224,0,31437,0,41176,0,12589,0,39609,0
1528,83894,0,108412,0,174514,0,7565,0,66367,0,144542,0,207,0,2747,0,133666,0,156223,0
1529,87609,0,107563,0,137144,0,114635,0,169321,0,161228,0,115248,0,197756,0,33582,0,114652,0
1530,21752,0,45854,0,185453,0,113068,0,81708,0,118791,0,66160,0,17584,0,17484,0,36862,0
1531,69302,0,85141,0,2634,0,40488,0,3029,0,155504,0,124569,0,1374,0,21779,0,29549,0
1532,104365,-1,167720,0,169535,0,83086,0,39056,0,10244,0,47195,0,130244,0,198978,0,23447,0
1533,104802,0,14887,0,66178,0,59435,0,108803,0,60410,0,20332,0,189778,0,51070,0,196831,0
1534,7521,0,89379,0,94932,0,198813,0,167279,0,189624,0,8872,0,36114,0,154137,0,168539,0
1535,168758,0,153703,0,83723,0,72042,0,41149,0,191067,0,56485,0,168350,0,157337,0,158609,0
1536,173355,0,125390,0,123014,0,174432,0,94315,0,84846,0,90910,0,36006,0,22145,0,84651,0
1537,18311,0,124858,0,52366,0,136588,0,77277,0,132921,0,104829,0,122790,0,49203,0,11006,0
1538,133359,0,50570,0,125667,0,143123,0,193939,0,107780,0,69017,0,52683,0,176999,0,45059,0
1539,83074,0,169451,0,191186,0,107333,0,134630,0,67635,0,89379,0,147003,0,16258,0,195217,0
1540,130187,0,12344,0,136731,0,125815,0,147209,0,58251,0,98908,0,73578,0,30119,0,123285,0
1541,161087,0,168777,0,185470,0,90980,0,34120,0,177819,0,80204,0,182460,0,113246,0,165848,0
1542,105118,0,126115,0,97105,0,171154,0,38728,0,194597,0,162997,0,171943,0,116872,0,162323,0
1543,131926,0,182713,0,177022,0,123897,0,12616,0,171112,0,34710,0,23483,0,7658,0,181792,0
1544,75254,0,22169,0,60191,0,68499,0,180408,0,6251,0,82872,0,569,0,32706,0,17124,0
1545,86557,0,142424,0,122732,0,151685,0,45799,0,164757,0,48295,0,55244,0,107151,0,40351,0
1546,46425,0,182322,0,3352,0,62403,0,53670,0,140092,0,154360,0,175396,0,154843,0,186900,0
1547,80996,0,113683,0,2253,0,97571,0,173248,0,116547,0,104419,0,103060,0,169591,0,176303,0
1548,156901,0,63421,0,65237,0,179415,0,40306,0,54238,0,159988,0,104210,0,3469,0,191513,0
1549,143271,0,143011,0,136983,0,71182,0,167550,0,78550,0,150402,0,144805,0,169721,0,13758,0
1550,89670,0,143846,0,93045,0,21139,0,49928,0,172094,0,172211,0,188990,0,115247,0,26649,0
1551,152612,0,122065,0,198897,0,184732,0,47425,0,167118,0,198062,0,46405,0,11187,0,137195,0
1552,68202,0,113131,0,13066,0,190325,0,54709,0,34435,0,49766,0,117023,0,1838,0,52958,0
1553,12100,0,83886,0,106996,0,63687,0,147641,0,109541,0,105318,0,13781,0,11788,0,189327,0
1554,167306,0,21076,0,186320,0,73402,0,61985,0,80609,0,120781,0,151271,0,32580,0,38479,0
1555,16632,0,68525,0,85076,0,106127,0,61100,0,148629,0,49123,0,168094,0,109713,0,36478,0
1556,136590,0,93951,0,196942,0,189398,0,87323,0,167480,0,170677,0,180004,0,87409,0,103484,0
1557,132846,0,197480,0,5586,0,185409,0,129230,0,173540,0,79248,0,140471,0,87725,0,124289,0
1558,47429,0,140580,0,3569,0,52035,0,180082,0,13177,0,130236,0,62001,0,39360,0,83127,0
1559,62856,0,38525,0,182593,0,37434,0,33071,0,155934,0,77014,0,172350,0,188024,0,70409,0
1560,50376,0,65963,0,115900,0,33911,0,191911,0,76660,0,55374,0,34909,0,92704,0,101422,0
1561,141602,0,151029,0,122718,0,90822,0,166311,0,124485,0,28854,0,25457,0,90687,0,122496,0
1562,72709,0,8558,0,160308,0,174097,0,12168,0,161047,0,31561,0,9401,0,127888,0,35063,0
1563,151665,0,49615,0,55716,0,52580,0,91043,0,186114,0,191832,0,192559,0,177248,0,55609,0
1564,10116,0,16245,0,73217,0,32435,0,170978,0,132644,0,14146,0,16125,0,185115,0,75288,0
1565,117602,0,187869,0,153036,0,31379,0,164981,0,157922,0,103933,0,105053,0,1719,0,98707,0
1566,125184,0,72802,0,75968,0,104598,0,130260,0,67069,0,193183,0,798,0,28072,0,161199,0
1567,54107,0,135375,0,103039,0,93466,0,131425,0,23084,0,5504,0,75295,0,124571,0,65592,0
1568,48013,0,173872,0,145149,0,65420,0,57338,0,13016,0,80563,0,183941,0,2150,0,172942,0
1569,79680,0,30216,0,49409,0,36349,0,194263,0,18102,0,74380,0,172897,0,157675,0,128834,0
1570,74610,0,93351,0,61241,0,142843,0,118720,0,107169,0,186758,0,123539,0,9169,0,83716,0
1571,117212,0,130436,0,119588,0,115096,0,187635,0,104922,0,37296,0,33249,0,123659,0,188009,0
1572,106294,0,121778,0,1712,0,144395,0,5075,0,74072,0,16216,0,130297,0,125027,0,184056,0
1573,55135,0,3681,0,171932,0,101514,0,164192,0,147576,0,160402,0,67636,0,65645,0,32720,0
1574,151671,0,78457,0,199781,0,14951,0,102865,0,60082,0,56697,0,87959,0,22983,0,10743,0
1575,192142,0,110045,0,60992,0,118651,0,77382,0,111995,0,170845,0,185044,0,114697,0,183650,0
1576,114548,0,131368,0,167140,0,59018,0,41112,0,104779,0,166852,0,147032,0,169799,0,57196,0
1577,114409,0,147940,0,116521,0,182417,0,154348,0,27478,0,73846,0,126132,0,165673,0,172900,0
1578,92858,0,134156,0,129969,0,88748,0,4890,0,89540,0,195119,0,166353,0,110947,0,85132,0
1579,189761,0,132713,0,193487,0,141164,0,36843,0,47804,0,36087,0,62354,0,112937,0,132544,0
1580,33588,0,145340,0,130060,0,44261,0,148066,0,171811,0,6622,0,150292,0,63077,0,178264,0
1581,185225,0,48304,0,180791,0,38314,0,29769,0,175400,0,168768,-1,84621,0,86052,0,105564,0
1582,94349,0,2880,0,58295,0,159163,0,135014,0,95790,0,158836,0,182154,0,79326,0,162648,0
